Anno;Municipio;Eta_capofamiglia;Genere_capofamiglia;Numero_componenti;Famiglie
2013;Municipio 5;80 anni e più;Femmine;4 e più;31
2013;Municipio 6;Da 18 a 34 anni;Maschi;1;3019
2013;Municipio 6;Da 18 a 34 anni;Maschi;2;863
2013;Municipio 6;Da 18 a 34 anni;Maschi;3;501
2013;Municipio 6;Da 18 a 34 anni;Maschi;4 e più;299
2013;Municipio 6;Da 35 a 64 anni;Maschi;1;7337
2013;Municipio 6;Da 35 a 64 anni;Maschi;2;4145
2013;Municipio 6;Da 35 a 64 anni;Maschi;3;4884
2013;Municipio 6;Da 35 a 64 anni;Maschi;4 e più;6000
2013;Municipio 6;Da 65 a 79 anni;Maschi;1;2083
2013;Municipio 6;Da 65 a 79 anni;Maschi;2;6192
2013;Municipio 6;Da 65 a 79 anni;Maschi;3;1619
2013;Municipio 6;Da 65 a 79 anni;Maschi;4 e più;438
2013;Municipio 6;80 anni e più;Maschi;1;1015
2013;Municipio 6;80 anni e più;Maschi;2;2446
2013;Municipio 6;80 anni e più;Maschi;3;352
2013;Municipio 6;80 anni e più;Maschi;4 e più;62
2013;Municipio 6;Da 18 a 34 anni;Femmine;1;2456
2013;Municipio 6;Da 18 a 34 anni;Femmine;2;882
2013;Municipio 6;Da 18 a 34 anni;Femmine;3;452
2013;Municipio 6;Da 18 a 34 anni;Femmine;4 e più;259
2013;Municipio 6;Da 35 a 64 anni;Femmine;1;7186
2013;Municipio 6;Da 35 a 64 anni;Femmine;2;3779
2013;Municipio 6;Da 35 a 64 anni;Femmine;3;2686
2013;Municipio 6;Da 35 a 64 anni;Femmine;4 e più;2133
2013;Municipio 6;Da 65 a 79 anni;Femmine;1;5516
2013;Municipio 6;Da 65 a 79 anni;Femmine;2;1508
2013;Municipio 6;Da 65 a 79 anni;Femmine;3;255
2013;Municipio 6;Da 65 a 79 anni;Femmine;4 e più;101
2013;Municipio 6;80 anni e più;Femmine;1;4881
2013;Municipio 6;80 anni e più;Femmine;2;948
2013;Municipio 6;80 anni e più;Femmine;3;132
2013;Municipio 6;80 anni e più;Femmine;4 e più;52
2013;Municipio 7;Da 18 a 34 anni;Maschi;1;3252
2013;Municipio 7;Da 18 a 34 anni;Maschi;2;923
2013;Municipio 7;Da 18 a 34 anni;Maschi;3;537
2013;Municipio 7;Da 18 a 34 anni;Maschi;4 e più;319
2013;Municipio 7;Da 35 a 64 anni;Maschi;1;8693
2013;Municipio 7;Da 35 a 64 anni;Maschi;2;4908
2013;Municipio 7;Da 35 a 64 anni;Maschi;3;5804
2013;Municipio 7;Da 35 a 64 anni;Maschi;4 e più;7155
2013;Municipio 7;Da 65 a 79 anni;Maschi;1;2344
2013;Municipio 7;Da 65 a 79 anni;Maschi;2;6957
2013;Municipio 7;Da 65 a 79 anni;Maschi;3;1822
2013;Municipio 7;Da 65 a 79 anni;Maschi;4 e più;497
2013;Municipio 7;80 anni e più;Maschi;1;1064
2013;Municipio 7;80 anni e più;Maschi;2;2553
2013;Municipio 7;80 anni e più;Maschi;3;367
2013;Municipio 7;80 anni e più;Maschi;4 e più;73
2013;Municipio 7;Da 18 a 34 anni;Femmine;1;2661
2013;Municipio 7;Da 18 a 34 anni;Femmine;2;954
2013;Municipio 7;Da 18 a 34 anni;Femmine;3;491
2013;Municipio 7;Da 18 a 34 anni;Femmine;4 e più;290
2013;Municipio 7;Da 35 a 64 anni;Femmine;1;8427
2013;Municipio 7;Da 35 a 64 anni;Femmine;2;4447
2013;Municipio 7;Da 35 a 64 anni;Femmine;3;3157
2013;Municipio 7;Da 35 a 64 anni;Femmine;4 e più;2504
2013;Municipio 7;Da 65 a 79 anni;Femmine;1;6033
2013;Municipio 7;Da 65 a 79 anni;Femmine;2;1653
2013;Municipio 7;Da 65 a 79 anni;Femmine;3;280
2013;Municipio 7;Da 65 a 79 anni;Femmine;4 e più;115
2013;Municipio 7;80 anni e più;Femmine;1;5193
2013;Municipio 7;80 anni e più;Femmine;2;1007
2013;Municipio 7;80 anni e più;Femmine;3;141
2013;Municipio 7;80 anni e più;Femmine;4 e più;57
2013;Municipio 8;Da 18 a 34 anni;Maschi;1;3533
2013;Municipio 8;Da 18 a 34 anni;Maschi;2;1004
2013;Municipio 8;Da 18 a 34 anni;Maschi;3;584
2013;Municipio 8;Da 18 a 34 anni;Maschi;4 e più;356
2013;Municipio 8;Da 35 a 64 anni;Maschi;1;9324
2013;Municipio 8;Da 35 a 64 anni;Maschi;2;5212
2013;Municipio 8;Da 35 a 64 anni;Maschi;3;6186
2013;Municipio 8;Da 35 a 64 anni;Maschi;4 e più;7649
2013;Municipio 8;Da 65 a 79 anni;Maschi;1;2424
2013;Municipio 8;Da 65 a 79 anni;Maschi;2;7187
2013;Municipio 8;Da 65 a 79 anni;Maschi;3;1892
2013;Municipio 8;Da 65 a 79 anni;Maschi;4 e più;515
2013;Municipio 8;80 anni e più;Maschi;1;1263
2013;Municipio 8;80 anni e più;Maschi;2;3035
2013;Municipio 8;80 anni e più;Maschi;3;438
2013;Municipio 8;80 anni e più;Maschi;4 e più;83
2013;Municipio 8;Da 18 a 34 anni;Femmine;1;2797
2013;Municipio 8;Da 18 a 34 anni;Femmine;2;1002
2013;Municipio 8;Da 18 a 34 anni;Femmine;3;513
2013;Municipio 8;Da 18 a 34 anni;Femmine;4 e più;302
2013;Municipio 8;Da 35 a 64 anni;Femmine;1;8705
2013;Municipio 8;Da 35 a 64 anni;Femmine;2;4598
2013;Municipio 8;Da 35 a 64 anni;Femmine;3;3268
2013;Municipio 8;Da 35 a 64 anni;Femmine;4 e più;2588
2013;Municipio 8;Da 65 a 79 anni;Femmine;1;6427
2013;Municipio 8;Da 65 a 79 anni;Femmine;2;1747
2013;Municipio 8;Da 65 a 79 anni;Femmine;3;294
2013;Municipio 8;Da 65 a 79 anni;Femmine;4 e più;117
2013;Municipio 8;80 anni e più;Femmine;1;5864
2013;Municipio 8;80 anni e più;Femmine;2;1137
2013;Municipio 8;80 anni e più;Femmine;3;160
2013;Municipio 8;80 anni e più;Femmine;4 e più;69
2013;Municipio 9;Da 18 a 34 anni;Maschi;1;4511
2013;Municipio 9;Da 18 a 34 anni;Maschi;2;1310
2013;Municipio 9;Da 18 a 34 anni;Maschi;3;767
2013;Municipio 9;Da 18 a 34 anni;Maschi;4 e più;469
2013;Municipio 9;Da 35 a 64 anni;Maschi;1;10065
2013;Municipio 9;Da 35 a 64 anni;Maschi;2;5435
2013;Municipio 9;Da 35 a 64 anni;Maschi;3;6474
2013;Municipio 9;Da 35 a 64 anni;Maschi;4 e più;8056
2013;Municipio 9;Da 65 a 79 anni;Maschi;1;2212
2013;Municipio 9;Da 65 a 79 anni;Maschi;2;6533
2013;Municipio 9;Da 65 a 79 anni;Maschi;3;1735
2013;Municipio 9;Da 65 a 79 anni;Maschi;4 e più;477
2013;Municipio 9;80 anni e più;Maschi;1;981
2013;Municipio 9;80 anni e più;Maschi;2;2378
2013;Municipio 9;80 anni e più;Maschi;3;342
2013;Municipio 9;80 anni e più;Maschi;4 e più;60
2013;Municipio 9;Da 18 a 34 anni;Femmine;1;3164
2013;Municipio 9;Da 18 a 34 anni;Femmine;2;1141
2013;Municipio 9;Da 18 a 34 anni;Femmine;3;588
2013;Municipio 9;Da 18 a 34 anni;Femmine;4 e più;341
2013;Municipio 9;Da 35 a 64 anni;Femmine;1;8585
2013;Municipio 9;Da 35 a 64 anni;Femmine;2;4516
2013;Municipio 9;Da 35 a 64 anni;Femmine;3;3237
2013;Municipio 9;Da 35 a 64 anni;Femmine;4 e più;2597
2013;Municipio 9;Da 65 a 79 anni;Femmine;1;5537
2013;Municipio 9;Da 65 a 79 anni;Femmine;2;1526
2013;Municipio 9;Da 65 a 79 anni;Femmine;3;261
2013;Municipio 9;Da 65 a 79 anni;Femmine;4 e più;100
2013;Municipio 9;80 anni e più;Femmine;1;4801
2013;Municipio 9;80 anni e più;Femmine;2;930
2013;Municipio 9;80 anni e più;Femmine;3;133
2013;Municipio 9;80 anni e più;Femmine;4 e più;47
2014;Municipio 1;Da 18 a 34 anni;Maschi;1;1797
2014;Municipio 1;Da 18 a 34 anni;Maschi;2;504
2014;Municipio 1;Da 18 a 34 anni;Maschi;3;293
2014;Municipio 1;Da 18 a 34 anni;Maschi;4 e più;166
2014;Municipio 1;Da 35 a 64 anni;Maschi;1;4716
2014;Municipio 1;Da 35 a 64 anni;Maschi;2;2772
2014;Municipio 1;Da 35 a 64 anni;Maschi;3;3261
2014;Municipio 1;Da 35 a 64 anni;Maschi;4 e più;3974
2014;Municipio 1;Da 65 a 79 anni;Maschi;1;1297
2014;Municipio 1;Da 65 a 79 anni;Maschi;2;3822
2014;Municipio 1;Da 65 a 79 anni;Maschi;3;1020
2014;Municipio 1;Da 65 a 79 anni;Maschi;4 e più;284
2014;Municipio 1;80 anni e più;Maschi;1;602
2014;Municipio 1;80 anni e più;Maschi;2;1400
2014;Municipio 1;80 anni e più;Maschi;3;202
2014;Municipio 1;80 anni e più;Maschi;4 e più;30
2014;Municipio 1;Da 18 a 34 anni;Femmine;1;1690
2014;Municipio 1;Da 18 a 34 anni;Femmine;2;602
2014;Municipio 1;Da 18 a 34 anni;Femmine;3;303
2014;Municipio 1;Da 18 a 34 anni;Femmine;4 e più;169
2014;Municipio 1;Da 35 a 64 anni;Femmine;1;4926
2014;Municipio 1;Da 35 a 64 anni;Femmine;2;2614
2014;Municipio 1;Da 35 a 64 anni;Femmine;3;1846
2014;Municipio 1;Da 35 a 64 anni;Femmine;4 e più;1442
2014;Municipio 1;Da 65 a 79 anni;Femmine;1;3059
2014;Municipio 1;Da 65 a 79 anni;Femmine;2;851
2014;Municipio 1;Da 65 a 79 anni;Femmine;3;147
2014;Municipio 1;Da 65 a 79 anni;Femmine;4 e più;49
2014;Municipio 1;80 anni e più;Femmine;1;2746
2014;Municipio 1;80 anni e più;Femmine;2;534
2014;Municipio 1;80 anni e più;Femmine;3;74
2014;Municipio 1;80 anni e più;Femmine;4 e più;28
2014;Municipio 2;Da 18 a 34 anni;Maschi;1;4207
2014;Municipio 2;Da 18 a 34 anni;Maschi;2;1223
2014;Municipio 2;Da 18 a 34 anni;Maschi;3;718
2014;Municipio 2;Da 18 a 34 anni;Maschi;4 e più;431
2014;Municipio 2;Da 35 a 64 anni;Maschi;1;8505
2014;Municipio 2;Da 35 a 64 anni;Maschi;2;4550
2014;Municipio 2;Da 35 a 64 anni;Maschi;3;5442
2014;Municipio 2;Da 35 a 64 anni;Maschi;4 e più;6812
2014;Municipio 2;Da 65 a 79 anni;Maschi;1;1765
2014;Municipio 2;Da 65 a 79 anni;Maschi;2;5211
2014;Municipio 2;Da 65 a 79 anni;Maschi;3;1383
2014;Municipio 2;Da 65 a 79 anni;Maschi;4 e più;379
2014;Municipio 2;80 anni e più;Maschi;1;835
2014;Municipio 2;80 anni e più;Maschi;2;1993
2014;Municipio 2;80 anni e più;Maschi;3;286
2014;Municipio 2;80 anni e più;Maschi;4 e più;45
2014;Municipio 2;Da 18 a 34 anni;Femmine;1;2780
2014;Municipio 2;Da 18 a 34 anni;Femmine;2;1004
2014;Municipio 2;Da 18 a 34 anni;Femmine;3;516
2014;Municipio 2;Da 18 a 34 anni;Femmine;4 e più;300
2014;Municipio 2;Da 35 a 64 anni;Femmine;1;7230
2014;Municipio 2;Da 35 a 64 anni;Femmine;2;3817
2014;Municipio 2;Da 35 a 64 anni;Femmine;3;2744
2014;Municipio 2;Da 35 a 64 anni;Femmine;4 e più;2187
2014;Municipio 2;Da 65 a 79 anni;Femmine;1;4416
2014;Municipio 2;Da 65 a 79 anni;Femmine;2;1218
2014;Municipio 2;Da 65 a 79 anni;Femmine;3;209
2014;Municipio 2;Da 65 a 79 anni;Femmine;4 e più;66
2014;Municipio 2;80 anni e più;Femmine;1;3979
2014;Municipio 2;80 anni e più;Femmine;2;773
2014;Municipio 2;80 anni e più;Femmine;3;108
2014;Municipio 2;80 anni e più;Femmine;4 e più;38
2014;Municipio 3;Da 18 a 34 anni;Maschi;1;3002
2014;Municipio 3;Da 18 a 34 anni;Maschi;2;866
2014;Municipio 3;Da 18 a 34 anni;Maschi;3;503
2014;Municipio 3;Da 18 a 34 anni;Maschi;4 e più;297
2014;Municipio 3;Da 35 a 64 anni;Maschi;1;6971
2014;Municipio 3;Da 35 a 64 anni;Maschi;2;3941
2014;Municipio 3;Da 35 a 64 anni;Maschi;3;4644
2014;Municipio 3;Da 35 a 64 anni;Maschi;4 e più;5700
2014;Municipio 3;Da 65 a 79 anni;Maschi;1;1826
2014;Municipio 3;Da 65 a 79 anni;Maschi;2;5390
2014;Municipio 3;Da 65 a 79 anni;Maschi;3;1434
2014;Municipio 3;Da 65 a 79 anni;Maschi;4 e più;396
2014;Municipio 3;80 anni e più;Maschi;1;922
2014;Municipio 3;80 anni e più;Maschi;2;2162
2014;Municipio 3;80 anni e più;Maschi;3;310
2014;Municipio 3;80 anni e più;Maschi;4 e più;47
2014;Municipio 3;Da 18 a 34 anni;Femmine;1;2525
2014;Municipio 3;Da 18 a 34 anni;Femmine;2;910
2014;Municipio 3;Da 18 a 34 anni;Femmine;3;467
2014;Municipio 3;Da 18 a 34 anni;Femmine;4 e più;265
2014;Municipio 3;Da 35 a 64 anni;Femmine;1;6929
2014;Municipio 3;Da 35 a 64 anni;Femmine;2;3660
2014;Municipio 3;Da 35 a 64 anni;Femmine;3;2585
2014;Municipio 3;Da 35 a 64 anni;Femmine;4 e più;2038
2014;Municipio 3;Da 65 a 79 anni;Femmine;1;4647
2014;Municipio 3;Da 65 a 79 anni;Femmine;2;1279
2014;Municipio 3;Da 65 a 79 anni;Femmine;3;219
2014;Municipio 3;Da 65 a 79 anni;Femmine;4 e più;70
2014;Municipio 3;80 anni e più;Femmine;1;4691
2014;Municipio 3;80 anni e più;Femmine;2;912
2014;Municipio 3;80 anni e più;Femmine;3;128
2014;Municipio 3;80 anni e più;Femmine;4 e più;44
2014;Municipio 4;Da 18 a 34 anni;Maschi;1;3454
2014;Municipio 4;Da 18 a 34 anni;Maschi;2;995
2014;Municipio 4;Da 18 a 34 anni;Maschi;3;583
2014;Municipio 4;Da 18 a 34 anni;Maschi;4 e più;355
2014;Municipio 4;Da 35 a 64 anni;Maschi;1;8030
2014;Municipio 4;Da 35 a 64 anni;Maschi;2;4442
2014;Municipio 4;Da 35 a 64 anni;Maschi;3;5291
2014;Municipio 4;Da 35 a 64 anni;Maschi;4 e più;6569
2014;Municipio 4;Da 65 a 79 anni;Maschi;1;1922
2014;Municipio 4;Da 65 a 79 anni;Maschi;2;5687
2014;Municipio 4;Da 65 a 79 anni;Maschi;3;1504
2014;Municipio 4;Da 65 a 79 anni;Maschi;4 e più;411
2014;Municipio 4;80 anni e più;Maschi;1;1072
2014;Municipio 4;80 anni e più;Maschi;2;2547
2014;Municipio 4;80 anni e più;Maschi;3;368
2014;Municipio 4;80 anni e più;Maschi;4 e più;72
2014;Municipio 4;Da 18 a 34 anni;Femmine;1;2672
2014;Municipio 4;Da 18 a 34 anni;Femmine;2;967
2014;Municipio 4;Da 18 a 34 anni;Femmine;3;499
2014;Municipio 4;Da 18 a 34 anni;Femmine;4 e più;286
2014;Municipio 4;Da 35 a 64 anni;Femmine;1;7602
2014;Municipio 4;Da 35 a 64 anni;Femmine;2;4013
2014;Municipio 4;Da 35 a 64 anni;Femmine;3;2869
2014;Municipio 4;Da 35 a 64 anni;Femmine;4 e più;2278
2014;Municipio 4;Da 65 a 79 anni;Femmine;1;5160
2014;Municipio 4;Da 65 a 79 anni;Femmine;2;1408
2014;Municipio 4;Da 65 a 79 anni;Femmine;3;241
2014;Municipio 4;Da 65 a 79 anni;Femmine;4 e più;86
2014;Municipio 4;80 anni e più;Femmine;1;5255
2014;Municipio 4;80 anni e più;Femmine;2;1022
2014;Municipio 4;80 anni e più;Femmine;3;144
2014;Municipio 4;80 anni e più;Femmine;4 e più;56
2014;Municipio 5;Da 18 a 34 anni;Maschi;1;2965
2014;Municipio 5;Da 18 a 34 anni;Maschi;2;852
2014;Municipio 5;Da 18 a 34 anni;Maschi;3;493
2014;Municipio 5;Da 18 a 34 anni;Maschi;4 e più;293
2014;Municipio 5;Da 35 a 64 anni;Maschi;1;6325
2014;Municipio 5;Da 35 a 64 anni;Maschi;2;3509
2014;Municipio 5;Da 35 a 64 anni;Maschi;3;4166
2014;Municipio 5;Da 35 a 64 anni;Maschi;4 e più;5150
2014;Municipio 5;Da 65 a 79 anni;Maschi;1;1647
2014;Municipio 5;Da 65 a 79 anni;Maschi;2;4881
2014;Municipio 5;Da 65 a 79 anni;Maschi;3;1279
2014;Municipio 5;Da 65 a 79 anni;Maschi;4 e più;354
2014;Municipio 5;80 anni e più;Maschi;1;760
2014;Municipio 5;80 anni e più;Maschi;2;1864
2014;Municipio 5;80 anni e più;Maschi;3;268
2014;Municipio 5;80 anni e più;Maschi;4 e più;40
2014;Municipio 5;Da 18 a 34 anni;Femmine;1;2195
2014;Municipio 5;Da 18 a 34 anni;Femmine;2;787
2014;Municipio 5;Da 18 a 34 anni;Femmine;3;401
2014;Municipio 5;Da 18 a 34 anni;Femmine;4 e più;226
2014;Municipio 5;Da 35 a 64 anni;Femmine;1;5759
2014;Municipio 5;Da 35 a 64 anni;Femmine;2;3044
2014;Municipio 5;Da 35 a 64 anni;Femmine;3;2165
2014;Municipio 5;Da 35 a 64 anni;Femmine;4 e più;1705
2014;Municipio 5;Da 65 a 79 anni;Femmine;1;4127
2014;Municipio 5;Da 65 a 79 anni;Femmine;2;1128
2014;Municipio 5;Da 65 a 79 anni;Femmine;3;190
2014;Municipio 5;Da 65 a 79 anni;Femmine;4 e più;64
2014;Municipio 5;80 anni e più;Femmine;1;3446
2014;Municipio 5;80 anni e più;Femmine;2;669
2014;Municipio 5;80 anni e più;Femmine;3;94
2014;Municipio 5;80 anni e più;Femmine;4 e più;33
2014;Municipio 6;Da 18 a 34 anni;Maschi;1;3057
2014;Municipio 6;Da 18 a 34 anni;Maschi;2;874
2014;Municipio 6;Da 18 a 34 anni;Maschi;3;508
2014;Municipio 6;Da 18 a 34 anni;Maschi;4 e più;300
2014;Municipio 6;Da 35 a 64 anni;Maschi;1;7221
2014;Municipio 6;Da 35 a 64 anni;Maschi;2;4099
2014;Municipio 6;Da 35 a 64 anni;Maschi;3;4833
2014;Municipio 6;Da 35 a 64 anni;Maschi;4 e più;5938
2014;Municipio 6;Da 65 a 79 anni;Maschi;1;2079
2014;Municipio 6;Da 65 a 79 anni;Maschi;2;6196
2014;Municipio 6;Da 65 a 79 anni;Maschi;3;1612
2014;Municipio 6;Da 65 a 79 anni;Maschi;4 e più;438
2014;Municipio 6;80 anni e più;Maschi;1;1063
2014;Municipio 6;80 anni e più;Maschi;2;2540
2014;Municipio 6;80 anni e più;Maschi;3;367
2014;Municipio 6;80 anni e più;Maschi;4 e più;65
2014;Municipio 6;Da 18 a 34 anni;Femmine;1;2496
2014;Municipio 6;Da 18 a 34 anni;Femmine;2;893
2014;Municipio 6;Da 18 a 34 anni;Femmine;3;459
2014;Municipio 6;Da 18 a 34 anni;Femmine;4 e più;260
2014;Municipio 6;Da 35 a 64 anni;Femmine;1;7140
2014;Municipio 6;Da 35 a 64 anni;Femmine;2;3770
2014;Municipio 6;Da 35 a 64 anni;Femmine;3;2665
2014;Municipio 6;Da 35 a 64 anni;Femmine;4 e più;2109
2014;Municipio 6;Da 65 a 79 anni;Femmine;1;5481
2014;Municipio 6;Da 65 a 79 anni;Femmine;2;1492
2014;Municipio 6;Da 65 a 79 anni;Femmine;3;253
2014;Municipio 6;Da 65 a 79 anni;Femmine;4 e più;100
2014;Municipio 6;80 anni e più;Femmine;1;5058
2014;Municipio 6;80 anni e più;Femmine;2;981
2014;Municipio 6;80 anni e più;Femmine;3;140
2014;Municipio 6;80 anni e più;Femmine;4 e più;54
2014;Municipio 7;Da 18 a 34 anni;Maschi;1;3319
2014;Municipio 7;Da 18 a 34 anni;Maschi;2;944
2014;Municipio 7;Da 18 a 34 anni;Maschi;3;546
2014;Municipio 7;Da 18 a 34 anni;Maschi;4 e più;330
2014;Municipio 7;Da 35 a 64 anni;Maschi;1;8554
2014;Municipio 7;Da 35 a 64 anni;Maschi;2;4879
2014;Municipio 7;Da 35 a 64 anni;Maschi;3;5772
2014;Municipio 7;Da 35 a 64 anni;Maschi;4 e più;7086
2014;Municipio 7;Da 65 a 79 anni;Maschi;1;2341
2014;Municipio 7;Da 65 a 79 anni;Maschi;2;6956
2014;Municipio 7;Da 65 a 79 anni;Maschi;3;1814
2014;Municipio 7;Da 65 a 79 anni;Maschi;4 e più;495
2014;Municipio 7;80 anni e più;Maschi;1;1128
2014;Municipio 7;80 anni e più;Maschi;2;2705
2014;Municipio 7;80 anni e più;Maschi;3;390
2014;Municipio 7;80 anni e più;Maschi;4 e più;75
2014;Municipio 7;Da 18 a 34 anni;Femmine;1;2704
2014;Municipio 7;Da 18 a 34 anni;Femmine;2;968
2014;Municipio 7;Da 18 a 34 anni;Femmine;3;496
2014;Municipio 7;Da 18 a 34 anni;Femmine;4 e più;291
2014;Municipio 7;Da 35 a 64 anni;Femmine;1;8369
2014;Municipio 7;Da 35 a 64 anni;Femmine;2;4429
2014;Municipio 7;Da 35 a 64 anni;Femmine;3;3133
2014;Municipio 7;Da 35 a 64 anni;Femmine;4 e più;2472
2014;Municipio 7;Da 65 a 79 anni;Femmine;1;6043
2014;Municipio 7;Da 65 a 79 anni;Femmine;2;1652
2014;Municipio 7;Da 65 a 79 anni;Femmine;3;279
2014;Municipio 7;Da 65 a 79 anni;Femmine;4 e più;115
2014;Municipio 7;80 anni e più;Femmine;1;5343
2014;Municipio 7;80 anni e più;Femmine;2;1038
2014;Municipio 7;80 anni e più;Femmine;3;148
2014;Municipio 7;80 anni e più;Femmine;4 e più;60
2014;Municipio 8;Da 18 a 34 anni;Maschi;1;3575
2014;Municipio 8;Da 18 a 34 anni;Maschi;2;1011
2014;Municipio 8;Da 18 a 34 anni;Maschi;3;585
2014;Municipio 8;Da 18 a 34 anni;Maschi;4 e più;358
2014;Municipio 8;Da 35 a 64 anni;Maschi;1;9158
2014;Municipio 8;Da 35 a 64 anni;Maschi;2;5178
2014;Municipio 8;Da 35 a 64 anni;Maschi;3;6145
2014;Municipio 8;Da 35 a 64 anni;Maschi;4 e più;7573
2014;Municipio 8;Da 65 a 79 anni;Maschi;1;2405
2014;Municipio 8;Da 65 a 79 anni;Maschi;2;7150
2014;Municipio 8;Da 65 a 79 anni;Maschi;3;1871
2014;Municipio 8;Da 65 a 79 anni;Maschi;4 e più;509
2014;Municipio 8;80 anni e più;Maschi;1;1316
2014;Municipio 8;80 anni e più;Maschi;2;3125
2014;Municipio 8;80 anni e più;Maschi;3;448
2014;Municipio 8;80 anni e più;Maschi;4 e più;85
2014;Municipio 8;Da 18 a 34 anni;Femmine;1;2794
2014;Municipio 8;Da 18 a 34 anni;Femmine;2;999
2014;Municipio 8;Da 18 a 34 anni;Femmine;3;511
2014;Municipio 8;Da 18 a 34 anni;Femmine;4 e più;300
2014;Municipio 8;Da 35 a 64 anni;Femmine;1;8660
2014;Municipio 8;Da 35 a 64 anni;Femmine;2;4587
2014;Municipio 8;Da 35 a 64 anni;Femmine;3;3248
2014;Municipio 8;Da 35 a 64 anni;Femmine;4 e più;2557
2014;Municipio 8;Da 65 a 79 anni;Femmine;1;6383
2014;Municipio 8;Da 65 a 79 anni;Femmine;2;1736
2014;Municipio 8;Da 65 a 79 anni;Femmine;3;294
2014;Municipio 8;Da 65 a 79 anni;Femmine;4 e più;117
2014;Municipio 8;80 anni e più;Femmine;1;6080
2014;Municipio 8;80 anni e più;Femmine;2;1179
2014;Municipio 8;80 anni e più;Femmine;3;165
2014;Municipio 8;80 anni e più;Femmine;4 e più;72
2014;Municipio 9;Da 18 a 34 anni;Maschi;1;4541
2014;Municipio 9;Da 18 a 34 anni;Maschi;2;1316
2014;Municipio 9;Da 18 a 34 anni;Maschi;3;770
2014;Municipio 9;Da 18 a 34 anni;Maschi;4 e più;471
2014;Municipio 9;Da 35 a 64 anni;Maschi;1;9960
2014;Municipio 9;Da 35 a 64 anni;Maschi;2;5433
2014;Municipio 9;Da 35 a 64 anni;Maschi;3;6460
2014;Municipio 9;Da 35 a 64 anni;Maschi;4 e più;8019
2014;Municipio 9;Da 65 a 79 anni;Maschi;1;2202
2014;Municipio 9;Da 65 a 79 anni;Maschi;2;6512
2014;Municipio 9;Da 65 a 79 anni;Maschi;3;1720
2014;Municipio 9;Da 65 a 79 anni;Maschi;4 e più;471
2014;Municipio 9;80 anni e più;Maschi;1;1043
2014;Municipio 9;80 anni e più;Maschi;2;2519
2014;Municipio 9;80 anni e più;Maschi;3;361
2014;Municipio 9;80 anni e più;Maschi;4 e più;61
2014;Municipio 9;Da 18 a 34 anni;Femmine;1;3198
2014;Municipio 9;Da 18 a 34 anni;Femmine;2;1150
2014;Municipio 9;Da 18 a 34 anni;Femmine;3;592
2014;Municipio 9;Da 18 a 34 anni;Femmine;4 e più;345
2014;Municipio 9;Da 35 a 64 anni;Femmine;1;8648
2014;Municipio 9;Da 35 a 64 anni;Femmine;2;4558
2014;Municipio 9;Da 35 a 64 anni;Femmine;3;3258
2014;Municipio 9;Da 35 a 64 anni;Femmine;4 e più;2596
2014;Municipio 9;Da 65 a 79 anni;Femmine;1;5561
2014;Municipio 9;Da 65 a 79 anni;Femmine;2;1528
2014;Municipio 9;Da 65 a 79 anni;Femmine;3;262
2014;Municipio 9;Da 65 a 79 anni;Femmine;4 e più;104
2014;Municipio 9;80 anni e più;Femmine;1;4959
2014;Municipio 9;80 anni e più;Femmine;2;961
2014;Municipio 9;80 anni e più;Femmine;3;135
2014;Municipio 9;80 anni e più;Femmine;4 e più;47
2015;Municipio 1;Da 18 a 34 anni;Maschi;1;1789
2015;Municipio 1;Da 18 a 34 anni;Maschi;2;519
2015;Municipio 1;Da 18 a 34 anni;Maschi;3;298
2015;Municipio 1;Da 18 a 34 anni;Maschi;4 e più;172
2015;Municipio 1;Da 35 a 64 anni;Maschi;1;4830
2015;Municipio 1;Da 35 a 64 anni;Maschi;2;2733
2015;Municipio 1;Da 35 a 64 anni;Maschi;3;3220
2015;Municipio 1;Da 35 a 64 anni;Maschi;4 e più;3965
2015;Municipio 1;Da 65 a 79 anni;Maschi;1;1340
2015;Municipio 1;Da 65 a 79 anni;Maschi;2;3735
2015;Municipio 1;Da 65 a 79 anni;Maschi;3;986
2015;Municipio 1;Da 65 a 79 anni;Maschi;4 e più;282
2015;Municipio 1;80 anni e più;Maschi;1;620
2015;Municipio 1;80 anni e più;Maschi;2;1445
2015;Municipio 1;80 anni e più;Maschi;3;205
2015;Municipio 1;80 anni e più;Maschi;4 e più;34
2015;Municipio 1;Da 18 a 34 anni;Femmine;1;1664
2015;Municipio 1;Da 18 a 34 anni;Femmine;2;599
2015;Municipio 1;Da 18 a 34 anni;Femmine;3;311
2015;Municipio 1;Da 18 a 34 anni;Femmine;4 e più;181
2015;Municipio 1;Da 35 a 64 anni;Femmine;1;4944
2015;Municipio 1;Da 35 a 64 anni;Femmine;2;2643
2015;Municipio 1;Da 35 a 64 anni;Femmine;3;1904
2015;Municipio 1;Da 35 a 64 anni;Femmine;4 e più;1507
2015;Municipio 1;Da 65 a 79 anni;Femmine;1;3104
2015;Municipio 1;Da 65 a 79 anni;Femmine;2;861
2015;Municipio 1;Da 65 a 79 anni;Femmine;3;149
2015;Municipio 1;Da 65 a 79 anni;Femmine;4 e più;52
2015;Municipio 1;80 anni e più;Femmine;1;2725
2015;Municipio 1;80 anni e più;Femmine;2;543
2015;Municipio 1;80 anni e più;Femmine;3;76
2015;Municipio 1;80 anni e più;Femmine;4 e più;28
